EmployeeID,Name,Department,Role,Tenure,JobSatisfaction,WorkLifeBalance,ManagerSupport,CareerGrowth,StressLevel,AttritionRisk,RiskBand
EMP08285,Ananya,Marketing,Marketing Manager,11.5,4,5,1,3,2,49.0,Medium
EMP08286,Rahul,Engineering,Senior Engineer,2.1,2,5,4,4,5,50.0,Medium
EMP08287,Kabir,IT,IT Support,0.0,4,3,1,5,1,44.0,Medium
EMP08288,Ananya,Engineering,Tech Lead,2.5,4,5,4,2,1,38.0,Low
EMP08289,Arjun,Operations,Operations Executive,8.4,3,2,1,3,4,68.0,Medium
EMP08290,Diya,Operations,Operations Manager,7.5,3,1,5,3,4,55.0,Medium
EMP08291,Ishaan,Finance,Financial Analyst,0.4,2,5,1,5,2,49.0,Medium
EMP08292,Riya,IT,IT Support,4.3,5,2,3,1,2,54.0,Medium
EMP08293,Ishaan,Engineering,Tech Lead,2.1,3,2,1,4,5,67.0,Medium
EMP08294,Arjun,Sales,Sales Executive,5.5,2,5,5,4,2,37.0,Low
EMP08295,Aditya,HR,HR Manager,10.1,2,5,3,4,1,42.0,Medium
EMP08296,Aditya,IT,IT Support,2.8,1,5,1,1,5,78.0,High
EMP08297,Ishaan,Sales,Account Manager,5.1,2,3,5,1,4,61.0,Medium
EMP08298,Vihaan,Finance,Financial Analyst,6.5,2,5,2,3,4,59.0,Medium
EMP08299,Vihaan,Customer Support,Support Lead,10.3,1,2,5,2,3,61.0,Medium
EMP08300,Arjun,Marketing,Marketing Analyst,0.9,3,1,1,2,1,66.0,Medium
EMP08301,Ishaan,Customer Support,Support Executive,1.3,3,3,2,2,4,65.0,Medium
EMP08302,Ishaan,Operations,Operations Executive,8.6,5,4,4,1,1,41.0,Medium
EMP08303,Kabir,Sales,Sales Executive,1.2,4,2,3,4,1,43.0,Medium
EMP08304,Kabir,Sales,Sales Executive,9.9,2,1,1,5,5,70.0,High
EMP08305,Kabir,Operations,Operations Executive,4.3,4,2,4,5,4,44.0,Medium
EMP08306,Vihaan,HR,HR Manager,2.3,1,1,2,3,3,72.0,High
EMP08307,Kabir,HR,HR Manager,4.7,4,2,2,5,1,43.0,Medium
EMP08308,Ishaan,IT,IT Support,0.8,5,3,2,3,1,44.0,Medium
EMP08309,Arjun,Operations,Operations Executive,1.2,1,3,2,5,2,55.0,Medium
EMP08310,Riya,Operations,Operations Executive,20.1,2,5,4,2,4,55.0,Medium
EMP08311,Vivaan,Finance,Accountant,5.9,1,1,2,4,5,74.0,High
EMP08312,Aarav,Finance,Financial Analyst,0.2,5,4,2,1,1,49.0,Medium
EMP08313,Kabir,Engineering,Software Engineer,3.3,5,5,1,5,1,34.0,Low
EMP08314,Arjun,Engineering,Senior Engineer,4.9,1,5,4,1,1,54.0,Medium
EMP08315,Ishaan,Sales,Sales Executive,1.5,3,1,5,4,4,51.0,Medium
EMP08316,Rahul,HR,HR Manager,1.2,1,4,5,4,4,50.0,Medium
EMP08317,Diya,IT,IT Support,2.6,3,4,4,2,3,51.0,Medium
EMP08318,Aarav,IT,System Admin,1.7,5,1,5,3,5,50.0,Medium
EMP08319,Neha,IT,IT Support,1.2,2,4,5,5,4,42.0,Medium
EMP08320,Vihaan,IT,IT Support,0.7,5,1,1,4,2,53.0,Medium
EMP08321,Kabir,Finance,Accountant,9.1,5,2,5,2,4,48.0,Medium
EMP08322,Vivaan,Engineering,Software Engineer,5.4,2,2,3,1,1,63.0,Medium
EMP08323,Ishaan,Finance,Financial Analyst,4.2,5,2,2,1,5,67.0,Medium
EMP08324,Arjun,Finance,Financial Analyst,7.6,1,4,1,1,2,72.0,High
EMP08325,Kabir,HR,HR Executive,8.3,4,1,1,2,3,68.0,Medium
EMP08326,Arjun,Marketing,Marketing Analyst,6.2,5,1,1,1,3,68.0,Medium
EMP08327,Vihaan,Marketing,Marketing Analyst,0.0,5,5,2,3,4,47.0,Medium
EMP08328,Aarav,Marketing,Marketing Analyst,0.9,4,1,3,3,5,62.0,Medium
EMP08329,Ananya,IT,System Admin,14.9,4,4,3,4,1,37.0,Low
EMP08330,Riya,IT,System Admin,1.2,5,2,4,5,2,34.0,Low
EMP08331,Ishaan,IT,System Admin,6.8,5,5,2,5,5,42.0,Medium
EMP08332,Ananya,Engineering,Senior Engineer,0.0,4,1,2,3,2,57.0,Medium
EMP08333,Diya,Sales,Sales Executive,0.9,1,4,5,2,5,61.0,Medium
EMP08334,Vivaan,HR,HR Executive,1.7,2,3,3,1,2,63.0,Medium
EMP08335,Rahul,Operations,Operations Manager,0.3,2,5,1,5,1,46.0,Medium
EMP08336,Vihaan,Finance,Accountant,0.6,5,2,1,2,4,64.0,Medium
EMP08337,Kabir,Operations,Operations Executive,2.8,3,5,1,4,4,55.0,Medium
EMP08338,Vivaan,Operations,Operations Manager,11.4,5,4,1,4,3,47.0,Medium
EMP08339,Vihaan,HR,HR Executive,0.1,1,3,4,5,5,56.0,Medium
EMP08340,Neha,Marketing,Marketing Manager,0.9,3,2,1,1,3,73.0,High
EMP08341,Rahul,Operations,Operations Executive,0.2,5,3,2,3,5,56.0,Medium
EMP08342,Vihaan,Customer Support,Support Executive,1.7,4,2,5,1,2,50.0,Medium
EMP08343,Diya,Customer Support,Support Lead,0.7,2,1,5,4,4,55.0,Medium
EMP08344,Ishaan,Operations,Operations Manager,0.1,4,4,2,3,4,54.0,Medium
EMP08345,Vihaan,Sales,Sales Executive,11.1,2,1,5,5,5,54.0,Medium
EMP08346,Vivaan,Customer Support,Support Executive,2.5,5,3,3,3,4,49.0,Medium
EMP08347,Kabir,Finance,Accountant,0.4,5,4,4,4,4,38.0,Low
EMP08348,Riya,Customer Support,Support Lead,3.2,5,3,2,2,2,51.0,Medium
EMP08349,Rahul,Operations,Operations Executive,2.4,3,5,4,2,3,48.0,Medium
EMP08350,Vihaan,Operations,Operations Executive,9.1,3,5,3,4,3,44.0,Medium
EMP08351,Rahul,Finance,Accountant,0.5,1,4,3,4,3,55.0,Medium
EMP08352,Riya,Engineering,Tech Lead,3.9,5,2,1,2,3,61.0,Medium
EMP08353,Ananya,Marketing,Marketing Analyst,3.9,3,4,2,3,5,61.0,Medium
EMP08354,Vihaan,Customer Support,Support Lead,7.9,2,5,5,2,5,54.0,Medium
EMP08355,Arjun,Engineering,Tech Lead,1.0,1,1,3,4,3,64.0,Medium
EMP08356,Diya,Finance,Accountant,0.5,5,3,5,3,3,38.0,Low
EMP08357,Vivaan,Customer Support,Support Lead,5.6,4,2,5,3,5,51.0,Medium
EMP08358,Kabir,Operations,Operations Manager,10.2,2,4,4,3,2,48.0,Medium
EMP08359,Riya,Customer Support,Support Executive,1.7,5,1,2,2,4,63.0,Medium
EMP08360,Arjun,IT,System Admin,2.2,3,5,4,4,1,34.0,Low
EMP08361,Aarav,Finance,Accountant,6.1,5,1,3,3,3,52.0,Medium
EMP08362,Ishaan,Finance,Financial Analyst,7.0,5,5,4,4,3,32.0,Low
EMP08363,Arjun,Marketing,Marketing Analyst,1.9,4,5,3,5,3,36.0,Low
EMP08364,Riya,Marketing,Marketing Analyst,1.8,1,4,5,5,2,40.0,Medium
EMP08365,Arjun,Sales,Account Manager,0.3,3,2,3,2,3,61.0,Medium
EMP08366,Rahul,Finance,Accountant,0.4,4,2,1,2,1,59.0,Medium
EMP08367,Diya,Engineering,Software Engineer,1.7,2,1,2,4,4,67.0,Medium
EMP08368,Kabir,IT,IT Support,1.3,5,4,3,2,5,53.0,Medium
EMP08369,Neha,HR,HR Executive,6.5,2,4,1,1,4,74.0,High
EMP08370,Vihaan,Engineering,Tech Lead,10.8,5,2,2,2,5,63.0,Medium
EMP08371,Diya,Operations,Operations Executive,15.8,5,2,2,5,5,51.0,Medium
EMP08372,Ananya,Finance,Accountant,1.5,1,5,1,3,1,58.0,Medium
EMP08373,Diya,IT,IT Support,2.3,2,2,5,4,5,55.0,Medium
EMP08374,Ishaan,Engineering,Senior Engineer,2.2,4,4,3,3,3,47.0,Medium
EMP08375,Kabir,Sales,Account Manager,2.5,5,3,1,5,1,40.0,Medium
EMP08376,Ishaan,Operations,Operations Manager,0.9,2,5,1,1,4,71.0,High
EMP08377,Riya,Sales,Account Manager,8.3,5,1,3,5,1,38.0,Low
EMP08378,Riya,Marketing,Marketing Manager,5.7,1,2,2,4,4,68.0,Medium
EMP08379,Ishaan,Marketing,Marketing Analyst,6.9,5,3,4,3,5,48.0,Medium
EMP08380,Aarav,Customer Support,Support Lead,3.5,3,4,1,3,5,65.0,Medium
EMP08381,Aditya,Customer Support,Support Executive,2.8,3,5,5,3,3,40.0,Medium
EMP08382,Arjun,Operations,Operations Executive,0.9,1,5,1,1,5,78.0,High
EMP08383,Neha,Sales,Account Manager,5.6,1,4,5,4,3,47.0,Medium
EMP08384,Kabir,Engineering,Senior Engineer,12.9,3,4,4,5,3,39.0,Low
EMP08385,Rahul,Sales,Sales Executive,5.6,5,5,2,3,4,47.0,Medium
EMP08386,Vivaan,Marketing,Marketing Manager,0.6,2,2,2,5,4,60.0,Medium
EMP08387,Arjun,Engineering,Senior Engineer,1.8,5,4,3,4,3,39.0,Low
EMP08388,Aarav,HR,HR Executive,13.4,2,5,5,1,5,58.0,Medium
EMP08389,Aditya,Engineering,Senior Engineer,8.8,1,3,1,2,3,74.0,High
EMP08390,Riya,Finance,Accountant,2.9,1,2,2,4,4,68.0,Medium
EMP08391,Kabir,HR,HR Executive,1.2,5,3,1,5,3,46.0,Medium
EMP08392,Vivaan,Engineering,Software Engineer,3.9,1,2,2,5,5,67.0,Medium
EMP08393,Aditya,Customer Support,Support Executive,2.6,5,2,4,5,3,37.0,Low
EMP08394,Aditya,Marketing,Marketing Analyst,3.2,4,1,2,1,5,74.0,High
EMP08395,Ananya,HR,HR Manager,2.6,3,5,3,3,4,51.0,Medium
EMP08396,Rahul,IT,System Admin,5.5,5,4,3,4,4,42.0,Medium
EMP08397,Kabir,Engineering,Tech Lead,10.3,2,4,1,3,2,60.0,Medium
EMP08398,Aditya,Customer Support,Support Executive,4.6,3,3,4,1,3,58.0,Medium
EMP08399,Arjun,Engineering,Senior Engineer,3.2,2,3,3,4,3,54.0,Medium
EMP08400,Vihaan,HR,HR Executive,1.5,1,4,2,3,1,57.0,Medium
EMP08401,Aarav,Finance,Accountant,20.1,3,4,3,1,5,65.0,Medium
EMP08402,Ishaan,Marketing,Marketing Manager,0.5,4,2,3,4,3,49.0,Medium
EMP08403,Vivaan,Sales,Sales Executive,3.4,1,5,4,5,4,47.0,Medium
EMP08404,Vihaan,Engineering,Tech Lead,1.1,1,5,2,5,2,49.0,Medium
EMP08405,Aditya,Sales,Account Manager,4.6,4,2,1,2,3,65.0,Medium
EMP08406,Aarav,Finance,Financial Analyst,10.4,3,3,5,2,4,53.0,Medium
EMP08407,Rahul,IT,IT Support,14.6,5,1,4,3,1,42.0,Medium
EMP08408,Vihaan,Engineering,Senior Engineer,13.9,5,3,3,3,4,49.0,Medium
EMP08409,Neha,IT,IT Support,2.1,4,5,3,3,3,44.0,Medium
EMP08410,Diya,Operations,Operations Manager,0.9,1,2,4,2,2,62.0,Medium
EMP08411,Kabir,HR,HR Executive,5.7,4,2,1,5,4,56.0,Medium
EMP08412,Vivaan,HR,HR Executive,24.7,3,4,3,1,2,56.0,Medium
EMP08413,Arjun,Customer Support,Support Executive,0.4,5,2,4,3,5,51.0,Medium
EMP08414,Riya,Operations,Operations Manager,0.2,2,1,1,2,4,79.0,High
EMP08415,Rahul,Finance,Accountant,4.5,2,3,3,1,5,72.0,High
EMP08416,Vivaan,Engineering,Tech Lead,7.6,3,4,3,5,1,37.0,Low
EMP08417,Kabir,Customer Support,Support Executive,5.2,3,5,3,2,3,52.0,Medium
EMP08418,Diya,HR,HR Manager,0.2,3,1,5,4,5,54.0,Medium
EMP08419,Arjun,HR,HR Executive,4.2,2,1,1,4,2,65.0,Medium
EMP08420,Ananya,Finance,Financial Analyst,0.1,5,5,2,2,5,54.0,Medium
EMP08421,Neha,Sales,Account Manager,5.6,1,3,2,2,4,73.0,High
EMP08422,Aarav,Sales,Sales Executive,1.6,5,1,1,4,4,59.0,Medium
EMP08423,Ishaan,Finance,Financial Analyst,10.3,5,3,1,5,4,49.0,Medium
EMP08424,Riya,IT,IT Support,5.3,3,4,5,4,5,45.0,Medium
EMP08425,Rahul,Customer Support,Support Executive,1.4,2,5,1,2,2,61.0,Medium
EMP08426,Aarav,Finance,Accountant,5.3,1,2,1,1,2,78.0,High
EMP08427,Arjun,Finance,Accountant,1.3,1,2,4,4,5,63.0,Medium
EMP08428,Diya,HR,HR Manager,2.5,1,4,1,1,4,78.0,High
EMP08429,Vivaan,Marketing,Marketing Manager,6.9,4,3,4,4,2,39.0,Low
EMP08430,Rahul,Engineering,Tech Lead,0.0,2,4,2,3,2,56.0,Medium
EMP08431,Rahul,Operations,Operations Executive,3.9,2,4,5,5,3,39.0,Low
EMP08432,Kabir,Sales,Account Manager,3.1,5,2,5,1,3,49.0,Medium
EMP08433,Riya,Engineering,Tech Lead,2.9,3,1,3,5,3,52.0,Medium
EMP08434,Vihaan,Finance,Financial Analyst,12.3,5,2,5,3,4,44.0,Medium
EMP08435,Aditya,Marketing,Marketing Manager,9.8,3,1,4,1,1,58.0,Medium
EMP08436,Rahul,Finance,Accountant,0.5,2,3,4,3,1,48.0,Medium
EMP08437,Diya,Operations,Operations Executive,0.6,2,1,3,5,3,56.0,Medium
EMP08438,Vihaan,Finance,Financial Analyst,4.7,4,4,4,4,4,42.0,Medium
EMP08439,Vivaan,Customer Support,Support Lead,1.3,2,5,4,1,1,50.0,Medium
EMP08440,Riya,Customer Support,Support Lead,1.8,1,5,1,5,4,59.0,Medium
EMP08441,Vivaan,Engineering,Tech Lead,20.5,3,2,4,1,3,61.0,Medium
EMP08442,Riya,Engineering,Software Engineer,0.4,5,5,1,1,4,59.0,Medium
EMP08443,Ananya,HR,HR Executive,9.8,1,3,4,1,1,60.0,Medium
EMP08444,Ananya,Finance,Financial Analyst,6.3,5,3,1,3,4,57.0,Medium
EMP08445,Vivaan,IT,IT Support,3.5,2,5,2,3,5,62.0,Medium
EMP08446,Vivaan,Marketing,Marketing Analyst,0.2,5,5,4,2,4,43.0,Medium
EMP08447,Ananya,Marketing,Marketing Analyst,3.2,4,5,3,1,1,46.0,Medium
EMP08448,Vivaan,Customer Support,Support Executive,0.9,4,2,5,4,5,47.0,Medium
EMP08449,Arjun,Finance,Accountant,1.5,1,3,3,2,3,66.0,Medium
EMP08450,Aarav,Engineering,Software Engineer,16.3,1,5,4,4,5,54.0,Medium
EMP08451,Vivaan,Customer Support,Support Executive,5.2,5,1,4,3,3,48.0,Medium
EMP08452,Aditya,Marketing,Marketing Manager,1.8,1,3,3,4,4,61.0,Medium
EMP08453,Ishaan,Operations,Operations Manager,6.1,2,4,5,4,2,40.0,Medium
EMP08454,Aarav,Finance,Financial Analyst,1.2,3,3,4,4,5,52.0,Medium
EMP08455,Ananya,Customer Support,Support Lead,8.9,2,4,3,3,4,58.0,Medium
EMP08456,Aarav,Sales,Sales Executive,5.0,3,5,3,2,1,46.0,Medium
EMP08457,Diya,Sales,Account Manager,9.1,5,1,5,5,5,42.0,Medium
EMP08458,Ananya,IT,IT Support,9.8,3,3,4,4,3,46.0,Medium
EMP08459,Ananya,Sales,Sales Executive,1.8,1,4,5,4,2,44.0,Medium
EMP08460,Rahul,HR,HR Manager,2.2,3,2,4,5,5,51.0,Medium
EMP08461,Rahul,Engineering,Software Engineer,4.7,1,1,3,5,5,66.0,Medium
EMP08462,Diya,Engineering,Senior Engineer,6.9,3,1,5,1,2,57.0,Medium
EMP08463,Ishaan,Sales,Sales Executive,3.1,3,5,2,4,2,45.0,Medium
EMP08464,Aarav,IT,System Admin,8.6,5,3,3,5,1,32.0,Low
EMP08465,Ananya,Sales,Sales Executive,2.6,2,4,4,5,1,37.0,Low
EMP08466,Ishaan,Sales,Account Manager,0.5,1,5,4,5,2,41.0,Medium
EMP08467,Diya,HR,HR Manager,15.6,5,1,2,3,2,53.0,Medium
EMP08468,Riya,Finance,Accountant,1.4,2,4,5,1,1,49.0,Medium
EMP08469,Aarav,Engineering,Tech Lead,0.8,2,5,4,2,5,58.0,Medium
EMP08470,Diya,IT,IT Support,1.7,1,5,1,1,5,78.0,High
EMP08471,Rahul,IT,System Admin,4.5,5,1,2,5,4,51.0,Medium
EMP08472,Ishaan,HR,HR Executive,2.2,3,2,5,1,1,51.0,Medium
EMP08473,Diya,IT,IT Support,4.5,5,2,3,3,4,52.0,Medium
EMP08474,Diya,Engineering,Software Engineer,1.5,2,3,5,5,4,45.0,Medium
EMP08475,Aditya,IT,System Admin,15.9,2,5,4,5,5,46.0,Medium
EMP08476,Aditya,Customer Support,Support Executive,1.4,3,3,5,4,5,48.0,Medium
EMP08477,Aarav,Sales,Account Manager,0.7,2,1,2,5,4,63.0,Medium
EMP08478,Neha,Operations,Operations Executive,1.6,4,4,1,1,2,60.0,Medium
EMP08479,Aarav,IT,System Admin,1.1,1,3,3,3,3,62.0,Medium
EMP08480,Riya,Engineering,Senior Engineer,0.2,4,1,1,5,5,62.0,Medium
EMP08481,Riya,HR,HR Executive,2.2,3,5,4,2,4,51.0,Medium
EMP08482,Arjun,Operations,Operations Executive,4.7,4,3,5,4,2,35.0,Low
EMP08483,Arjun,Customer Support,Support Executive,8.3,5,5,5,3,3,32.0,Low
EMP08484,Riya,Customer Support,Support Lead,16.3,4,3,5,3,1,36.0,Low
EMP08485,Vivaan,HR,HR Manager,2.6,1,5,2,4,5,62.0,Medium
EMP08486,Diya,Operations,Operations Manager,4.9,3,3,2,2,3,62.0,Medium
EMP08487,Ananya,HR,HR Executive,13.0,2,1,5,1,5,70.0,High
EMP08488,Arjun,Engineering,Tech Lead,1.7,1,4,1,2,1,65.0,Medium
EMP08489,Riya,IT,System Admin,5.7,3,2,5,2,5,59.0,Medium
EMP08490,Diya,IT,System Admin,5.8,3,5,1,1,2,61.0,Medium
EMP08491,Vivaan,Finance,Accountant,3.5,1,3,2,4,3,62.0,Medium
EMP08492,Diya,Marketing,Marketing Analyst,3.9,4,3,5,4,5,44.0,Medium
EMP08493,Vivaan,Customer Support,Support Lead,21.6,2,2,1,4,1,59.0,Medium
EMP08494,Ananya,Marketing,Marketing Analyst,5.2,4,2,2,2,4,64.0,Medium
EMP08495,Ishaan,HR,HR Executive,2.6,2,1,5,4,5,58.0,Medium
EMP08496,Rahul,Operations,Operations Manager,0.9,2,1,3,4,1,54.0,Medium
EMP08497,Neha,Marketing,Marketing Analyst,4.7,5,5,4,5,5,34.0,Low
EMP08498,Aarav,Operations,Operations Manager,1.3,2,4,4,3,2,48.0,Medium
EMP08499,Vivaan,Operations,Operations Executive,4.8,1,4,2,3,5,69.0,Medium
EMP08500,Vihaan,IT,IT Support,3.0,4,4,4,5,4,38.0,Low
EMP08501,Riya,IT,IT Support,0.3,4,1,2,1,4,71.0,High
EMP08502,Neha,Marketing,Marketing Analyst,0.0,4,4,4,5,2,32.0,Low
EMP08503,Neha,HR,HR Manager,1.4,5,4,1,1,3,59.0,Medium
EMP08504,Rahul,Engineering,Tech Lead,1.9,2,3,5,3,3,50.0,Medium
EMP08505,Riya,Finance,Financial Analyst,0.2,2,1,1,3,2,69.0,Medium
EMP08506,Vivaan,HR,HR Executive,0.8,1,1,2,2,1,70.0,High
EMP08507,Aditya,Customer Support,Support Lead,0.5,3,3,1,1,1,64.0,Medium
EMP08508,Aditya,Customer Support,Support Lead,2.1,5,3,3,5,1,32.0,Low
EMP08509,Diya,IT,IT Support,1.1,4,5,4,1,3,48.0,Medium
EMP08510,Aarav,Customer Support,Support Lead,4.2,5,1,3,3,1,46.0,Medium
EMP08511,Neha,Engineering,Senior Engineer,17.1,4,2,3,4,5,55.0,Medium
EMP08512,Ananya,Operations,Operations Executive,1.7,2,5,3,2,1,50.0,Medium
EMP08513,Ananya,Sales,Sales Executive,2.6,2,3,3,2,2,59.0,Medium
EMP08514,Vihaan,Sales,Account Manager,1.4,5,4,3,5,4,38.0,Low
EMP08515,Ishaan,HR,HR Executive,2.9,4,5,4,2,4,47.0,Medium
EMP08516,Ananya,Marketing,Marketing Manager,3.3,1,1,4,1,4,75.0,High
EMP08517,Arjun,Marketing,Marketing Analyst,3.5,4,4,1,3,4,58.0,Medium
EMP08518,Aarav,Finance,Accountant,3.8,2,5,1,3,4,63.0,Medium
EMP08519,Aditya,Operations,Operations Executive,2.5,1,5,5,2,1,46.0,Medium
EMP08520,Vihaan,Customer Support,Support Executive,4.5,3,2,2,2,5,71.0,High
EMP08521,Diya,IT,IT Support,5.9,5,5,1,2,2,49.0,Medium
EMP08522,Riya,Sales,Account Manager,3.2,2,5,1,3,5,66.0,Medium
EMP08523,Diya,Marketing,Marketing Manager,0.6,3,5,5,1,1,42.0,Medium
EMP08524,Diya,IT,System Admin,4.1,2,3,1,5,2,55.0,Medium
EMP08525,Vivaan,HR,HR Executive,5.4,1,3,1,3,3,70.0,High
EMP08526,Arjun,Customer Support,Support Executive,4.5,3,4,1,5,2,48.0,Medium
EMP08527,Vivaan,Sales,Account Manager,6.6,4,3,2,2,2,55.0,Medium
EMP08528,Aditya,IT,IT Support,13.5,5,5,2,4,1,34.0,Low
EMP08529,Diya,Engineering,Senior Engineer,4.8,5,4,4,3,5,45.0,Medium
EMP08530,Ananya,HR,HR Executive,1.0,1,4,4,2,1,53.0,Medium
EMP08531,Neha,Operations,Operations Manager,4.7,1,3,3,5,1,48.0,Medium
EMP08532,Aarav,IT,System Admin,5.5,5,5,3,3,2,37.0,Low
EMP08533,Ishaan,Operations,Operations Manager,2.2,5,2,3,2,2,50.0,Medium
EMP08534,Diya,Engineering,Software Engineer,5.1,3,4,4,4,3,43.0,Medium
EMP08535,Ananya,Customer Support,Support Executive,2.7,5,5,2,3,2,41.0,Medium
EMP08536,Rahul,Finance,Accountant,1.7,5,3,5,1,1,40.0,Medium
EMP08537,Aarav,IT,IT Support,8.6,4,5,5,3,5,42.0,Medium
EMP08538,Riya,Marketing,Marketing Manager,0.3,3,1,3,3,3,60.0,Medium
EMP08539,Vihaan,Engineering,Software Engineer,2.0,2,2,5,1,2,58.0,Medium
EMP08540,Rahul,Engineering,Software Engineer,0.0,4,4,1,3,3,55.0,Medium
EMP08541,Arjun,Operations,Operations Manager,3.1,1,1,5,3,5,66.0,Medium
EMP08542,Riya,HR,HR Executive,1.1,1,3,3,5,4,57.0,Medium
EMP08543,Diya,Operations,Operations Manager,10.3,4,2,3,4,1,43.0,Medium
EMP08544,Ananya,Engineering,Tech Lead,6.6,5,5,2,1,5,58.0,Medium
EMP08545,Aarav,Marketing,Marketing Manager,3.0,3,1,1,3,1,62.0,Medium
EMP08546,Rahul,IT,IT Support,4.5,3,4,1,5,2,48.0,Medium
EMP08547,Riya,Operations,Operations Executive,1.0,2,5,5,2,2,45.0,Medium
EMP08548,Diya,Engineering,Senior Engineer,1.5,5,3,1,3,1,48.0,Medium
EMP08549,Aarav,Finance,Accountant,11.4,2,3,4,5,4,49.0,Medium
EMP08550,Rahul,Sales,Sales Executive,0.3,3,2,2,4,4,60.0,Medium
EMP08551,Vihaan,Finance,Financial Analyst,1.7,1,2,3,4,2,58.0,Medium
EMP08552,Riya,HR,HR Executive,1.7,5,3,5,1,1,40.0,Medium
EMP08553,Neha,Operations,Operations Executive,4.2,3,1,2,1,2,69.0,Medium
EMP08554,Kabir,Operations,Operations Manager,2.8,2,5,4,1,4,59.0,Medium
EMP08555,Aditya,Engineering,Software Engineer,0.6,4,2,2,3,3,57.0,Medium
EMP08556,Vivaan,IT,IT Support,4.1,2,3,4,2,3,58.0,Medium
EMP08557,Neha,Engineering,Software Engineer,10.5,1,5,2,2,2,61.0,Medium
EMP08558,Aarav,IT,IT Support,10.1,5,1,2,3,4,59.0,Medium
EMP08559,Vivaan,IT,System Admin,7.7,5,1,2,1,3,64.0,Medium
EMP08560,Vihaan,Finance,Accountant,4.0,3,4,1,2,4,66.0,Medium
EMP08561,Arjun,HR,HR Manager,0.7,4,4,5,4,1,29.0,Low
EMP08562,Neha,HR,HR Executive,1.6,3,2,5,3,4,52.0,Medium
EMP08563,Kabir,Operations,Operations Executive,0.7,4,5,4,1,4,51.0,Medium
EMP08564,Rahul,Customer Support,Support Executive,0.1,4,4,1,2,3,59.0,Medium
EMP08565,Neha,Finance,Accountant,0.8,2,1,5,5,4,51.0,Medium
EMP08566,Aarav,Customer Support,Support Lead,2.3,3,3,1,2,4,69.0,Medium
EMP08567,Rahul,Finance,Accountant,1.6,2,5,2,5,2,45.0,Medium
EMP08568,Diya,Finance,Accountant,6.2,3,3,1,3,3,62.0,Medium
EMP08569,Diya,IT,IT Support,0.0,4,4,5,3,2,36.0,Low
EMP08570,Vivaan,HR,HR Executive,3.4,1,4,2,4,5,65.0,Medium
EMP08571,Aarav,Finance,Financial Analyst,1.2,5,5,5,1,5,46.0,Medium
EMP08572,Ananya,HR,HR Manager,8.8,2,2,2,5,1,51.0,Medium
EMP08573,Ananya,Marketing,Marketing Analyst,1.3,2,3,2,5,3,54.0,Medium
EMP08574,Aarav,Customer Support,Support Lead,3.5,3,4,3,1,3,59.0,Medium
EMP08575,Neha,IT,IT Support,0.1,4,4,2,1,3,59.0,Medium
EMP08576,Neha,Operations,Operations Manager,2.5,2,3,2,4,4,61.0,Medium
EMP08577,Arjun,Sales,Sales Executive,0.7,5,4,5,5,2,24.0,Low
EMP08578,Riya,Operations,Operations Executive,2.3,3,4,5,2,2,44.0,Medium
EMP08579,Neha,Finance,Accountant,3.3,2,1,1,4,3,68.0,Medium
EMP08580,Neha,Finance,Financial Analyst,1.6,3,4,2,2,2,56.0,Medium
EMP08581,Ananya,Marketing,Marketing Analyst,1.4,3,1,5,3,4,55.0,Medium
EMP08582,Vihaan,IT,System Admin,2.5,2,2,2,1,1,67.0,Medium
EMP08583,Riya,Operations,Operations Executive,5.3,2,5,1,2,4,67.0,Medium
EMP08584,Rahul,Operations,Operations Manager,3.0,1,4,1,1,1,69.0,Medium
EMP08585,Diya,Operations,Operations Manager,1.3,4,5,5,3,1,30.0,Low
EMP08586,Riya,Marketing,Marketing Analyst,6.0,4,2,4,1,4,60.0,Medium
EMP08587,Vivaan,Marketing,Marketing Manager,10.1,1,4,3,4,5,61.0,Medium
EMP08588,Arjun,Sales,Sales Executive,3.6,4,1,3,5,2,45.0,Medium
EMP08589,Ishaan,Sales,Sales Executive,3.5,4,5,5,2,2,37.0,Low
EMP08590,Kabir,Customer Support,Support Lead,2.1,2,1,2,1,2,73.0,High
EMP08591,Ishaan,Engineering,Tech Lead,0.7,3,1,1,4,4,67.0,Medium
EMP08592,Vivaan,IT,System Admin,8.1,3,3,3,2,1,52.0,Medium
EMP08593,Vihaan,HR,HR Executive,2.3,5,5,4,1,3,44.0,Medium
EMP08594,Aarav,Finance,Financial Analyst,5.0,4,3,2,3,5,60.0,Medium
EMP08595,Arjun,Operations,Operations Executive,3.8,3,2,5,5,1,35.0,Low
EMP08596,Neha,Finance,Financial Analyst,6.7,5,5,5,4,5,34.0,Low
EMP08597,Vihaan,Engineering,Senior Engineer,3.7,2,4,2,2,1,57.0,Medium
EMP08598,Diya,Operations,Operations Executive,9.5,3,5,2,2,1,50.0,Medium
EMP08599,Vivaan,IT,IT Support,2.0,1,4,5,4,1,41.0,Medium
EMP08600,Vivaan,IT,System Admin,0.4,2,4,4,5,4,46.0,Medium
EMP08601,Aditya,Finance,Financial Analyst,3.1,5,3,5,1,3,46.0,Medium
EMP08602,Riya,IT,System Admin,1.7,2,2,1,2,5,79.0,High
EMP08603,Neha,Finance,Accountant,21.3,4,1,1,4,5,66.0,Medium
EMP08604,Diya,Marketing,Marketing Analyst,1.1,1,2,4,4,3,57.0,Medium
