EmployeeID,EmployeeName,Department,Manager,RiskScore,RiskBand,SelectedAction,ActionStatus,ManagerComment,OutcomeStatus,OutcomeDate
EMP03470,Ishaan,HR,Manager_HR,52.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP12074,Vihaan,Customer Support,Manager_Customer Support,52.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP01602,Aarav,Sales,Manager_Sales,70.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP12713,Aarav,HR,Manager_HR,64.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP07963,Aditya,Marketing,Manager_Marketing,59.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP02788,Vihaan,Finance,Manager_Finance,60.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP06019,Ishaan,HR,Manager_HR,46.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP09623,Diya,Operations,Manager_Operations,76.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP01065,Vihaan,Sales,Manager_Sales,40.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-25 18:06:01.054307
EMP08111,Diya,Operations,Manager_Operations,47.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP08826,Rahul,Engineering,Manager_Engineering,40.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP02858,Kabir,Marketing,Manager_Marketing,42.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP13972,Aarav,Finance,Manager_Finance,58.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-25 18:06:01.063752
EMP06386,Riya,Marketing,Manager_Marketing,51.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP04782,Rahul,Marketing,Manager_Marketing,60.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP07020,Neha,IT,Manager_IT,52.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-11-13 18:06:01.067288
EMP12489,Ananya,Finance,Manager_Finance,61.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP01989,Kabir,Operations,Manager_Operations,60.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP12664,Riya,Marketing,Manager_Marketing,42.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP02779,Diya,Customer Support,Manager_Customer Support,77.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP14005,Diya,Customer Support,Manager_Customer Support,60.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP01865,Arjun,Engineering,Manager_Engineering,56.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-12 18:06:01.073851
EMP05780,Rahul,Finance,Manager_Finance,57.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP10142,Ishaan,Engineering,Manager_Engineering,67.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP00592,Vivaan,Marketing,Manager_Marketing,45.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP08882,Vivaan,HR,Manager_HR,54.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP08931,Aarav,Sales,Manager_Sales,55.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP04927,Aarav,Sales,Manager_Sales,58.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-07 18:06:01.079967
EMP04147,Rahul,Engineering,Manager_Engineering,49.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-09-20 18:06:01.080954
EMP12268,Rahul,IT,Manager_IT,49.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP04023,Neha,HR,Manager_HR,69.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP04260,Vivaan,Customer Support,Manager_Customer Support,55.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP03679,Diya,HR,Manager_HR,47.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-03 18:06:01.084926
EMP13197,Rahul,Engineering,Manager_Engineering,52.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-30 18:06:01.085904
EMP14188,Diya,Operations,Manager_Operations,64.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-25 18:06:01.086890
EMP09629,Aarav,Customer Support,Manager_Customer Support,65.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP05420,Arjun,Engineering,Manager_Engineering,74.0,High,Career Discussion,Pending,Reviewed by manager,,
EMP09879,Neha,IT,Manager_IT,73.0,High,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-01 18:06:01.089882
EMP06265,Ishaan,Finance,Manager_Finance,47.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP08998,Vivaan,Operations,Manager_Operations,49.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP08848,Rahul,IT,Manager_IT,76.0,High,Retention Bonus,Pending,Reviewed by manager,,
EMP01813,Aditya,Finance,Manager_Finance,76.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP11278,Neha,HR,Manager_HR,71.0,High,Retention Bonus,In Progress,Reviewed by manager,,
EMP02834,Kabir,IT,Manager_IT,55.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP00092,Rahul,Finance,Manager_Finance,58.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP11549,Arjun,IT,Manager_IT,46.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP05696,Rahul,Marketing,Manager_Marketing,42.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP03764,Arjun,IT,Manager_IT,67.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-02 18:06:01.100504
EMP02922,Vivaan,Engineering,Manager_Engineering,40.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-09-20 18:06:01.101417
EMP02225,Ananya,HR,Manager_HR,49.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2026-01-01 18:06:01.102388
EMP06933,Rahul,Operations,Manager_Operations,75.0,High,Career Discussion,Pending,Reviewed by manager,,
EMP07467,Ishaan,HR,Manager_HR,46.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP07338,Vihaan,Sales,Manager_Sales,54.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-12-27 18:06:01.105335
EMP00620,Neha,Engineering,Manager_Engineering,56.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP09082,Vivaan,Sales,Manager_Sales,65.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP13151,Aditya,HR,Manager_HR,47.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP14954,Kabir,HR,Manager_HR,79.0,High,Retention Bonus,Completed,Reviewed by manager,Improved,2025-12-24 18:06:01.109595
EMP12679,Riya,Finance,Manager_Finance,54.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-28 18:06:01.110643
EMP07286,Kabir,Finance,Manager_Finance,49.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP00115,Neha,HR,Manager_HR,58.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-10-14 18:06:01.113285
EMP10606,Neha,HR,Manager_HR,81.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP11762,Aditya,Sales,Manager_Sales,58.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-09-27 18:06:01.115321
EMP04915,Ananya,Operations,Manager_Operations,46.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-09-22 18:06:01.116339
EMP07169,Vivaan,Finance,Manager_Finance,50.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP14709,Rahul,IT,Manager_IT,69.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-03 18:06:01.118828
EMP14289,Ananya,HR,Manager_HR,54.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP02377,Vihaan,Engineering,Manager_Engineering,53.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2026-01-05 18:06:01.120956
EMP11213,Ishaan,Finance,Manager_Finance,46.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-22 18:06:01.121934
EMP03574,Vihaan,Sales,Manager_Sales,58.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP02164,Ananya,IT,Manager_IT,44.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP10806,Vivaan,Marketing,Manager_Marketing,75.0,High,Manager Intervention,Completed,Reviewed by manager,No Change,2025-12-17 18:06:01.124850
EMP04913,Arjun,Engineering,Manager_Engineering,64.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP10227,Aditya,Operations,Manager_Operations,61.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-12-02 18:06:01.126735
EMP14454,Aditya,Operations,Manager_Operations,57.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP04010,Vivaan,Sales,Manager_Sales,55.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01318,Kabir,Operations,Manager_Operations,66.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP05219,Rahul,Operations,Manager_Operations,69.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-11-27 18:06:01.131100
EMP03287,Rahul,Engineering,Manager_Engineering,58.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP03418,Aarav,IT,Manager_IT,69.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP00637,Aditya,Engineering,Manager_Engineering,54.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP07157,Diya,Engineering,Manager_Engineering,58.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP12257,Neha,Operations,Manager_Operations,49.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP04656,Aditya,Finance,Manager_Finance,63.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-10-26 18:06:01.137752
EMP01937,Kabir,Finance,Manager_Finance,56.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP03771,Vivaan,Customer Support,Manager_Customer Support,50.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP11864,Vihaan,Operations,Manager_Operations,60.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-10-22 18:06:01.140672
EMP12535,Riya,Sales,Manager_Sales,72.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP10946,Rahul,Customer Support,Manager_Customer Support,56.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-06 18:06:01.142576
EMP11327,Vivaan,IT,Manager_IT,46.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP00960,Vivaan,IT,Manager_IT,60.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-12-11 18:06:01.144888
EMP13280,Diya,Finance,Manager_Finance,48.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP07525,Ishaan,HR,Manager_HR,58.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-18 18:06:01.146975
EMP08618,Arjun,IT,Manager_IT,61.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP12167,Riya,Engineering,Manager_Engineering,55.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP09045,Kabir,Engineering,Manager_Engineering,55.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP13143,Aditya,Engineering,Manager_Engineering,72.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP11694,Kabir,Customer Support,Manager_Customer Support,61.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP01478,Ishaan,Operations,Manager_Operations,68.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-02 18:06:01.154050
EMP09991,Riya,Finance,Manager_Finance,43.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP00054,Neha,Sales,Manager_Sales,58.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-12-23 18:06:01.160818
EMP05829,Ananya,Finance,Manager_Finance,53.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP03161,Riya,HR,Manager_HR,45.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP09201,Diya,Customer Support,Manager_Customer Support,60.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP07252,Kabir,Finance,Manager_Finance,53.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-12-23 18:06:01.165885
EMP10221,Aarav,Customer Support,Manager_Customer Support,69.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP04495,Neha,Finance,Manager_Finance,61.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP04669,Riya,Engineering,Manager_Engineering,72.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP05247,Aarav,Finance,Manager_Finance,71.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP11177,Arjun,HR,Manager_HR,51.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP09261,Kabir,HR,Manager_HR,44.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP09628,Rahul,Finance,Manager_Finance,47.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP14475,Rahul,Engineering,Manager_Engineering,69.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-11 18:06:01.174211
EMP13481,Aarav,Operations,Manager_Operations,57.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP10053,Vihaan,Finance,Manager_Finance,40.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-10-15 18:06:01.176349
EMP10476,Vihaan,Customer Support,Manager_Customer Support,42.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP08862,Diya,Sales,Manager_Sales,47.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP02500,Kabir,Engineering,Manager_Engineering,44.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP01708,Riya,Finance,Manager_Finance,40.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01463,Aarav,Operations,Manager_Operations,41.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP06702,Riya,Finance,Manager_Finance,62.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-07 18:06:01.182925
EMP08651,Rahul,Customer Support,Manager_Customer Support,52.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP02826,Aarav,IT,Manager_IT,62.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP08435,Aditya,Marketing,Manager_Marketing,58.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP13348,Neha,Sales,Manager_Sales,51.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-01 18:06:01.187367
EMP00044,Rahul,Finance,Manager_Finance,64.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP01402,Ananya,Finance,Manager_Finance,56.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP10462,Diya,Engineering,Manager_Engineering,40.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP07133,Aditya,Finance,Manager_Finance,50.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-02 18:06:01.191466
EMP03240,Rahul,Customer Support,Manager_Customer Support,74.0,High,Retention Bonus,In Progress,Reviewed by manager,,
EMP03822,Ishaan,Operations,Manager_Operations,83.0,High,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-21 18:06:01.193428
EMP01827,Diya,Sales,Manager_Sales,57.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP12444,Kabir,Finance,Manager_Finance,53.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP11987,Diya,Finance,Manager_Finance,72.0,High,Retention Bonus,In Progress,Reviewed by manager,,
EMP01072,Aditya,Sales,Manager_Sales,69.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP05596,Diya,Finance,Manager_Finance,49.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP04274,Diya,Operations,Manager_Operations,68.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP11284,Ananya,Customer Support,Manager_Customer Support,63.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP00775,Vivaan,Marketing,Manager_Marketing,44.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP02841,Arjun,HR,Manager_HR,48.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-19 18:06:01.202506
EMP03331,Riya,IT,Manager_IT,62.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP03290,Ishaan,Sales,Manager_Sales,63.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP07922,Kabir,Customer Support,Manager_Customer Support,48.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP02173,Arjun,IT,Manager_IT,54.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP09145,Arjun,Operations,Manager_Operations,62.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-12-02 18:06:01.207592
EMP11410,Vihaan,Engineering,Manager_Engineering,63.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP01154,Riya,Engineering,Manager_Engineering,61.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP02184,Vivaan,Finance,Manager_Finance,56.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-11-01 18:06:01.210676
EMP04926,Arjun,Engineering,Manager_Engineering,57.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-24 18:06:01.211683
EMP09537,Riya,IT,Manager_IT,58.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP08407,Rahul,IT,Manager_IT,42.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-12-30 18:06:01.213830
EMP08300,Arjun,Marketing,Manager_Marketing,66.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-11-10 18:06:01.214879
EMP02356,Rahul,Marketing,Manager_Marketing,65.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2026-01-05 18:06:01.216056
EMP04111,Vivaan,IT,Manager_IT,60.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP14355,Vihaan,Marketing,Manager_Marketing,50.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP07996,Diya,Finance,Manager_Finance,53.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP06459,Neha,Customer Support,Manager_Customer Support,79.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP08254,Ananya,HR,Manager_HR,86.0,High,Career Discussion,Pending,Reviewed by manager,,
EMP09132,Rahul,Marketing,Manager_Marketing,72.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP11875,Ananya,Engineering,Manager_Engineering,53.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-30 18:06:01.223677
EMP03824,Aarav,Operations,Manager_Operations,44.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-30 18:06:01.224651
EMP05372,Kabir,IT,Manager_IT,68.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01258,Vivaan,Sales,Manager_Sales,71.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP10154,Vihaan,IT,Manager_IT,56.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP03283,Riya,Operations,Manager_Operations,40.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP09562,Kabir,Customer Support,Manager_Customer Support,44.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-18 18:06:01.229689
EMP09346,Aditya,Sales,Manager_Sales,66.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP04890,Diya,Engineering,Manager_Engineering,70.0,High,Retention Bonus,In Progress,Reviewed by manager,,
